Symbol	Trade Type	Entry DateTime	Exit DateTime	Entry Price	Exit Price	Trade Quantity	Max Open Quantity	Max Closed Quantity	Profit/Loss (C)	Cumulative Profit/Loss (C)	Duration	High Price While Open	Low Price While Open	Exit Efficiency	Entry Efficiency	FlatToFlat Profit/Loss (C)	FlatToFlat Max Open Profit (C)	FlatToFlat Max Open Loss (C)	Max Open Profit (C)	Max Open Loss (C)	Note	Total Efficiency	Commission (C)	Open Position Quantity	Close Position Quantity
[Sim]F.US.GCEQ21	Long	2021-04-22  07:20:09.313 BP	2021-04-22  07:47:29.416	1787.6	1788.6	1	2	1	95.80	24068.40	00:27:20	1788.7	1786.4	93.8%	100.0%	95.80	110.00	-120.00	110.00	-120.00	IPS2+TM(all)	41.7%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-22  07:20:09.313	2021-04-22  07:52:41.929 EP	1787.6	1785.9	1	2	2	-174.20	23894.20	00:32:32	1788.9	1785.8	23.3%	100.0%	-78.40 F	240.00	-300.00	130.00	-180.00	IPS2+TM(all)	-32.3%	4.20	2	0
[Sim]F.US.GCEQ21	Long	2021-04-22  09:24:05.004 BP	2021-04-22  09:31:17.111 EP	1784.0	1782.1	2	2	2	-388.40	23505.80	00:07:12	1784.7	1782.0	2.1%	100.0%	-388.40 F	140.01	-400.01	140.01	-400.01	IPS2+TM(all)	-71.9%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-23  09:14:50.074 BP	2021-04-23  09:17:56.962	1790.7	1789.7	1	2	1	95.80	23601.60	00:03:06	1790.9	1789.7	96.5%	100.0%	95.80	100.00	-20.00	100.00	-20.00	IPS2+TM(all)	79.8%	4.20	2	1
[Sim]F.US.GCEQ21	Short	2021-04-23  09:14:50.074	2021-04-23  09:22:02.148 EP	1790.7	1790.6	1	2	2	5.80	23607.40	00:07:12	1790.9	1787.7	10.4%	100.0%	101.60 F	400.00	-40.00	300.00	-20.00	IPS2+TM(all)	1.3%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-27  08:32:09.319 BP	2021-04-27  08:48:07.636 EP	1781.1	1783.1	2	2	2	-408.40	23199.00	00:15:58	1783.2	1781.0	2.6%	100.0%	-408.40 F	20.01	-420.01	20.01	-420.01	IPS2+TM(all)	-92.8%	8.40	2	0
[Sim]F.US.GCEQ21	Short	2021-04-27  10:40:33.694 BP	2021-04-27  11:02:24.900 EP	1779.4	1781.3	2	2	2	-388.40	22810.60	00:21:51	1781.4	1778.6	2.1%	100.0%	-388.40 F	160.01	-400.00	160.01	-400.00	IPS2+TM(all)	-69.4%	8.40	2	0
[Sim]F.US.GCEQ21	Long	2021-04-27  22:14:17.990 BP	2021-04-27  22:22:06.148	1770.4	1771.4	1	2	1	95.80	22906.40	00:07:48	1771.4	1770.3	96.2%	100.0%	95.80	100.00	-10.00	100.00	-10.00	IPS2+TM(all)	87.1%	4.20	2	1
[Sim]F.US.GCEQ21	Long	2021-04-27  22:14:17.990	2021-04-28  01:23:00.288 EP	1770.4	1769.4	1	2	2	-104.20	22802.20	03:08:42	1772.3	1769.4	1.4%	100.0%	-8.40 F	290.00	-110.00	190.00	-100.00	IPS2+TM(all)	-26.0%	4.20	2	0
[Sim]F.US.GCEQ21	Short	2021-04-28  09:37:45.702 BP	2021-04-28  09:41:58.793 EP	1767.2	1769.2	2	2	2	-408.40	22393.80	00:04:13	1769.2	1766.6	-1.6%	100.0%	-408.40 F	120.01	-400.01	120.01	-400.01	IPS2+TM(all)	-78.5%	8.40	2	0
